"id","authors","year","title","WI","number","version","media","comment","newname","publisher","subtitle","publishdate","pagecount","category","language","sale","price","currency","mature","isbn10","isbn13","matching"
893,"Papazoglou, Michael P.",0,"E-Business",25,334,"","","","E-business","Wiley","organizational and technical foundations","2006-05-01","722","Business & Economics","en","NOT_FOR_SALE",NA,NA,"NOT_MATURE","0470843764","9780470843765","0"
894,"Simon, Bernd",0,"E-Learning an Hochschulen",11,737,"","","","E-Learning an Hochschulen",NA,"Gestaltungsraume und Erfolgsfaktoren von Wissensmedien","2001","179","E-larning","en","NOT_FOR_SALE",NA,NA,"NOT_MATURE","3890128866","9783890128863","0"
896,"Jablonski, Stefan",0,"Workflow-Management",12,299,"b","","","Workflow Management Systems","Cengage Learning","Modelling Concepts, Architecture and Implementation","1996-01-01","351","Technology & Engineering","en","NOT_FOR_SALE",NA,NA,"NOT_MATURE","1850322228","9781850322221","0"
897,"Scheer, August-Wilhelm",0,"ARIS - Modellierungsmethoden, Metamodelle, Anwendungen",12,34,"2e","","","ARIS ó Modellierungsmethoden, Metamodelle, Anwendungen","Springer-Verlag",NA,"2013-11-27","219","Business & Economics","de","FOR_SALE","39.99","EUR","NOT_MATURE",NA,"9783642977312","0"
898,"Nisan, Noam",0,"The elements of computing systems",10,235,"","","","The Elements of Computing Systems","MIT Press","Building a Modern Computer from First Principles","2005","325","Computers","en","NOT_FOR_SALE",NA,NA,"NOT_MATURE","026214087X","9780262140874","0"
899,"Kim, Larry",0,"XMLSPY handbook",25,241,"","","","Official XMLSPY handbook","Wiley",NA,"2003","360","Computers","en","NOT_FOR_SALE",NA,NA,"NOT_MATURE","0764549642","9780764549649","0"
900,"RoÃŸbach, Stephan",0,"Der Apache-Webserver",11,672,"a","","","Der Apache-Webserver",NA,"Buch","1999-01","335",NA,"en","NOT_FOR_SALE",NA,NA,"NOT_MATURE","3827315387","9783827315380","2"
901,"Wanka, Rolf",0,"Approximationsalgorithmen",24,26,"","","","Approximationsalgorithmen","Springer-Verlag","Eine Einfuhrung","2007-10-31","206","Computers","de","FOR_SALE","29.99","EUR","NOT_MATURE",NA,"9783835190672","0"
902,"Becker, Bernd",0,"Technische Informatik",11,805,"","","","Technische Informatik","Oldenbourg Verlag","eine einfuhrende Darstellung","2008","419","Digital electronics","de","NOT_FOR_SALE",NA,NA,"NOT_MATURE","3486586505","9783486586503","0"
903,"Ray, Erik T.",0,"Learning XML",25,242,"","","","Learning XML","""O'Reilly Media, Inc.""",NA,"2003-09-22","418","Computers","en","FOR_SALE","21.24","EUR","NOT_MATURE","1449378870","9781449378875","0"
904,"Marx, Thomas",0,"NetCase",13,569,"","","","NetCase",NA,"Softwareentwurf und Workflow-Modellierung mit Petri-Netzen","1998","179",NA,"de","NOT_FOR_SALE",NA,NA,"NOT_MATURE","3826540034","9783826540035","0"
905,"Calishain, Tara",0,"Google Hacks",25,246,"","","","Google hacks",NA,NA,"2003","368","Computer software","en","NOT_FOR_SALE",NA,NA,"NOT_MATURE","3897213621","9783897213623","0"
906,"Eiter, T., Libkin, L.",0,"Database Theory - ICDT 2005",90,3363,"","LNCS","","Database Theory - ICDT 2005","Springer Science & Business Media","10th International Conference, Edinburgh, UK, January 5-7, 2005, Proceedings","2005-02-14","412","Computers","en","NOT_FOR_SALE",NA,NA,"NOT_MATURE",NA,"9783540242888","2"
907,"Salmon, Gilly",0,"E-Tivities",21,61,"","","","E-tivities","Routledge","The Key to Active Online Learning","2013-06-19","240","Education","en","FOR_SALE","24.15","EUR","NOT_MATURE",NA,"9781135114459","0"
908,"Littlejohn, Allison",0,"Reusing Online Resources",21,60,"","","","Reusing Online Resources","Psychology Press","A Sustainable Approach to E-learning","2003","254","Education","en","NOT_FOR_SALE",NA,NA,"NOT_MATURE","0749439505","9780749439507","0"
909,"Rafanelli, Maurizio",0,"Multidimensional Databases",15,645,"","","","Multidimensional Databases","IGI Global","Problems and Solutions","2003-01","443","Business & Economics","en","NOT_FOR_SALE",NA,NA,"NOT_MATURE","1591400538","9781591400530","0"
910,"Chartrand, Gary",0,"Introductory Graph Theory",51,279,"","","","Introductory Graph Theory","Courier Corporation",NA,"1977","294","Science","en","NOT_FOR_SALE",NA,NA,"NOT_MATURE","0486247759","9780486247755","0"
912,"Korneev, V.",0,"Modern microprocessors, 3. ed.",11,801,"","","","Modern Microprocessors",NA,NA,"2004","401","Computers","en","NOT_FOR_SALE",NA,NA,"NOT_MATURE","1584503688","9781584503682","0"
913,"Kline, Kevin E.",0,"SQL in a Nutshell",15,575,"","","","SQL in a nutshell","O'Reilly Verlag DE",NA,"2005","694",NA,"en","NOT_FOR_SALE",NA,NA,"NOT_MATURE","3897213400","9783897213401","0"
914,"Cruz, Isabel",0,"The Emerging Semantic Web",25,257,"","","","The Emerging Semantic Web","IOS Press","Selected Papers from the First Semantic Web Working Symposium","2002-01-01","297","Computers","en","NOT_FOR_SALE",NA,NA,"NOT_MATURE","1586032550","9781586032555","0"
915,"Jagannathan, S., Srinivasan, J.,nKalman, J.L.",2002,"Internet Commerce Metrics and Models - in the New Era of Accountability",25,259,"","","","Internet Commerce Metrics and Models in the New Era of Accountability","Prentice Hall Ptr",NA,"2002","390","Business & Economics","en","NOT_FOR_SALE",NA,NA,"NOT_MATURE","0130281867","9780130281869","2"
916,"Liu, Bing",0,"Web Data Mining",25,415,"b","","","Web Data Mining","Springer Science & Business Media","Exploring Hyperlinks, Contents, and Usage Data","2011-06-25","624","Computers","en","FOR_SALE","35.81","EUR","NOT_MATURE","3642194605","9783642194603","0"
917,"Kim, Amy Jo",0,"Community Building",25,307,"","","","Community Building on the Web","Peachpit Press","Secret Strategies for Successful Online Communities","2006-07-19","380","Computers","en","NOT_FOR_SALE",NA,NA,"NOT_MATURE","013270515X","9780132705158","0"
919,"GI",0,"DeLFI 2003",10,214,"","","oben","DeLFI 2003",NA,"Tagungsband der 1. E-Learning-Fachtagung Informatik ; 16. - 18. September 2003 Garching b. Munchen, Germany","2003","476",NA,"en","NOT_FOR_SALE",NA,NA,"NOT_MATURE","3885793660","9783885793663","2"
920,"Bass, Steve",0,"PC annoyances",10,324,"","","","PC Annoyances","""O'Reilly Media, Inc.""","How to Fix the Most Annoying Things about Your Personal Computer, Windows, and More","2005","230","Computers","en","NOT_FOR_SALE",NA,NA,"NOT_MATURE","0596008821","9780596008826","0"
921,"Melton, Jim",0,"Advanced SQL: 1999",15,307,"","","","Advanced SQL, 1999","Morgan Kaufmann","Understanding Object-relational and Other Advanced Features","2003","563","Computers","en","NOT_FOR_SALE",NA,NA,"NOT_MATURE","1558606777","9781558606777","0"
924,"Atzeni, Paolo (eds.)",0,"Conceptual Modeling",90,3288,"","LNCS","","Conceptual Modeling - ER 2004","Springer Science & Business Media","23rd International Conference on Conceptual Modeling, Shanghai, China, November 8-12, 2004. Proceedings","2004-10-27","869","Computers","en","NOT_FOR_SALE",NA,NA,"NOT_MATURE",NA,"9783540237235","0"
925,"Murch, Richard",0,"Automatic Computing",11,784,"","","","Alan Turing's Automatic Computing Engine : The Master Codebreaker's Struggle to build the Modern Computer","OUP Oxford","The Master Codebreaker's Struggle to build the Modern Computer","2005-04-14","576","Biography & Autobiography","en","FOR_SALE","64.97","EUR","NOT_MATURE","0191524107","9780191524103","2"
926,"Heindl, Eduard",0,"Logfiles richtig nutzen",25,297,"","","","Logfiles richtig nutzen",NA,NA,"2003","190",NA,"de","NOT_FOR_SALE",NA,NA,"NOT_MATURE","3898424014","9783898424011","0"
928,"Fischer, Layna",0,"Workflow Handbook 2004",17,191,"","","","Workflow Handbook",NA,"2004","2004",NA,NA,"en","NOT_FOR_SALE",NA,NA,"NOT_MATURE","097035097X","9780970350978","2"
929,"Melton, Jim",0,"SQL:1999",15,589,"a","","","Advanced SQL, 1999","Morgan Kaufmann","Understanding Object-relational and Other Advanced Features","2003","563","Computers","en","NOT_FOR_SALE",NA,NA,"NOT_MATURE","1558606777","9781558606777","0"
930,"Antoniou, Grigoris",0,"A Semantic Web Primer",25,258,"","","","A Semantic Web Primer","MIT Press",NA,"2012-08-24","270","Computers","en","NOT_FOR_SALE",NA,NA,"NOT_MATURE",NA,"9780262018289","0"
931,"Erl, Thomas",0,"Service-oriented architecture",11,548,"","","","Service-oriented Architecture","Prentice Hall","A Field Guide to Integrating XML and Web Services","2004","536","Computers","en","NOT_FOR_SALE",NA,NA,"NOT_MATURE","0131428985","9780131428980","0"
933,"Abts, Dietmar",0,"Aufbaukurs Java",14,771,"","","","Aufbaukurs JAVA","Springer-Verlag","Client/Server-Programmierung mit JDBC, Sockets, XML-RPC und RMI","2013-03-09","340","Business & Economics","de","FOR_SALE","36.99","EUR","NOT_MATURE",NA,"9783322919564","0"
934,"Mueller, John Paul",0,"Mining Google Web Services",25,300,"","","","Mining GoogleWeb Services","John Wiley & Sons","Building Applications with the GoogleAPI","2006-02-20","361","Computers","en","FOR_SALE","18.99","EUR","NOT_MATURE",NA,"9780782151060","0"
935,"Miller, Michael",0,"Google TM pedia",25,351,"","","","My Google Chromebook","Que Publishing",NA,"2015-07-17","352","Computers","en","NOT_FOR_SALE",NA,NA,"NOT_MATURE",NA,"9780134196886","3"
936,"Zhao, Feng",0,"Wireless sensor networks",11,176,"","","","Wireless Sensor Networks","Morgan Kaufmann","An Information Processing Approach","2004","358","Computers","en","NOT_FOR_SALE",NA,NA,"NOT_MATURE",NA,"9781558609143","0"
937,"Schiller, Jochen",0,"Location-based services",17,206,"","","","Das Potenzial von Location-based Services fur das mobile Marketing von lokalen Geschaften und Unternehmen - Location-based Marketing mit Foursquare","GRIN Verlag",NA,"2010","148",NA,"de","NOT_FOR_SALE",NA,NA,"NOT_MATURE",NA,"9783640714230","2"
938,"Krause, JÃ¶rg",0,"PHP",14,570,"a","","","PHP - OOP, Design Patterns und UML","Comelio Medien",NA,"2012-01","454",NA,"en","NOT_FOR_SALE",NA,NA,"NOT_MATURE",NA,"9783939701651","2"
940,"Bausch, Paul",0,"We blog: publishing online with weblogs",10,322,"","","","We've Got Blog","Basic Books","How Weblogs Are Changing Our Culture","2009-04-01","242","COMPUTERS","en","FOR_SALE","11.19","EUR","NOT_MATURE",NA,"9780786730865","2"
941,"Pellegrini, Tassilo (Hrsg.)",0,"Semantic Web",15,691,"","","","Semantic Web: Nutzbarmachung von Semantic-Web-Technologien zur Verbesserung des Kundenservices in einer Tourismusdestination","Diplomica Verlag",NA,"2013-03","92","Computers","de","FOR_SALE","29.99","EUR","NOT_MATURE",NA,"9783842893016","2"
942,"Mata-Toledo, Ramon",0,"Relationale Datenbanken",15,317,"","","","Relationale Datenbanken - Theorie und Praxis","Pearson Deutschland GmbH",NA,"2002","310",NA,"de","NOT_FOR_SALE",NA,NA,"NOT_MATURE","3827320607","9783827320605","2"
943,"Widhalm, Richard",0,"Topic Maps",25,196,"","","","Topic Maps","Springer-Verlag","Semantische Suche im Internet","2013-03-07","441","Computers","de","FOR_SALE","46.99","EUR","NOT_MATURE",NA,"9783642562853","0"
944,"Levene, Mark",0,"An Introduction to Search Engines and Web Navigation",25,331,"","","","An Introduction to Search Engines and Web Navigation","John Wiley & Sons",NA,"2011-01-14","504","Computers","en","FOR_SALE","76.99","EUR","NOT_MATURE","1118060342","9781118060346","0"
945,"Vlist, Eric van der",0,"XML Schema",15,634,"","","","XML Schema","""O'Reilly Media, Inc.""","The W3C's Object-Oriented Descriptions for XML","2002-06-25","400","Computers","en","FOR_SALE","21.24","EUR","NOT_MATURE",NA,"9781449315375","0"
946,"Burd, Stephen D.",0,"Systems Architecture, 5. ed.",11,797,"","","","Systems Architecture","Cengage Learning",NA,"2010-08-13","672","Computers","en","NOT_FOR_SALE",NA,NA,"NOT_MATURE",NA,"9780538475334","0"
947,"Shortliffe, Edward H. (Hrsg.)",0,"Biomedical Informatics, 3. ed.",11,814,"","","","Biomedical Informatics",NA,NA,"2002","1258","Medical informatics","en","NOT_FOR_SALE",NA,NA,"NOT_MATURE","1560536004","9781560536000","2"
948,"Brelage, Christian",0,"Web Information System Development",12,535,"b","Diss","","Web Information System Development","Logos Verlag Berlin","Conceptual Modelling of Navigation for Satisfying Information Needs","2006","282","Computers","en","NOT_FOR_SALE",NA,NA,"NOT_MATURE","383251189X","9783832511890","0"
949,"Euler, Dieter (Hrsg.)",0,"E_Learning in Hochschulen und Bildungszentren",27,3,"","","","Sozialokonomische Theorie - sozialokonomisches Handeln","BoD ñ Books on Demand","Konturen und Perspektiven der Wirtschafts- und Sozialpadagogik ; Festschrift fur Martin Twardy zum 60. Geburtstag","2001-01","452",NA,"de","NOT_FOR_SALE",NA,NA,"NOT_MATURE",NA,"9783831108886","4"
950,"Patterson, David A.",0,"Rechnerorganisation und -entwurf, 3. Aufl.",11,804,"","","","Rechnerorganisation und Rechnerentwurf","Oldenbourg Verlag","Die Hardware/Software-Schnittstelle","2011-03-09","724","Computers","de","NOT_FOR_SALE",NA,NA,"NOT_MATURE",NA,"9783486591903","3"
951,"Peterson, Larry L.",0,"Computernetze (Dt. Aufl. d. 3. amer. Ed.)",11,716,"f","","","Computer Networks","Elsevier","A Systems Approach","2011-03-02","920","Computers","en","FOR_SALE","57.31","EUR","NOT_MATURE",NA,"9780123850607","4"
952,"Vossen, Gottfried (Hrsg.)",0,"Datenbanksysteme in Business, Technologie und Web",15,671,"","","","Datenbanksysteme in Business, Technologie und Web (BTW 2007)",NA,"workshop proceedings : 05.-06.03.2007 RWTH Aachen","2007","376",NA,"en","NOT_FOR_SALE",NA,NA,"NOT_MATURE","3861309297","9783861309291","2"
953,"Englbrecht, Michael",0,"EAI-Programmierung mit mySAP",18,724,"","","","EAI-Programmierung mit mySAP","Spektrum Akademischer Verlag","Schnittstellenentwicklung mit ABAP, C, Java und C#","2005","360",NA,"de","NOT_FOR_SALE",NA,NA,"NOT_MATURE","3827413400","9783827413406","0"
954,"Conrad, Stefan",0,"Enterprise Application Integration",13,607,"b","","","Enterprise Application Integration","John Wiley & Sons","A Wiley Tech Brief","2002-03-14","224","Computers","en","FOR_SALE","21.99","EUR","NOT_MATURE",NA,"9780471437864","2"
955,"Dumas, Marlon, Aalst, Wil van der, Hofstede A.H.M.ter",2005,"Process-Aware Information Systems",74,12,"a","","","Process-aware information systems","Wiley-Blackwell","bridging people and software through process technology","2005-09-28","409","Business & Economics","en","NOT_FOR_SALE",NA,NA,"NOT_MATURE","0471663069","9780471663065","0"
956,"Fensel, Dieter (Hrsg.)",0,"Spinning the semantic web",11,787,"","","","Spinning the Semantic Web","MIT Press","Bringing the World Wide Web to Its Full Potential","2005","479","Computers","en","NOT_FOR_SALE",NA,NA,"NOT_MATURE","026256212X","9780262562126","2"
959,"Richter, Reinhard",0,"Der Rechner als System 574 einbÃ_ndig 060 WI 14",14,574,"","","","Nationales Denken im Katholizismus der Weimarer Republik","LIT Verlag Munster",NA,"2000","428","Church and state","de","FOR_SALE","30.9","EUR","NOT_MATURE","3825849910","9783825849917","3"
960,"Campbell-Kelly, Martin",0,"From airline reservation to Sony the Hedgehog",14,739,"","","","From Mainframes to Smartphones","Harvard University Press",NA,"2015-06-08",NA,"Business & Economics","en","NOT_FOR_SALE",NA,NA,"NOT_MATURE",NA,"9780674286559","3"
961,"Gadatsch, Andreas",0,"Management von GeschÃ_ftsprozessen",74,13,"a","","","Grundkurs Geschaftsprozess-Management","Springer-Verlag","Methoden und Werkzeuge fur die IT-Praxis: eine Einfuhrung fur Studenten und Praktiker","2009-11-17","448","Business & Economics","de","NOT_FOR_SALE",NA,NA,"NOT_MATURE","3834807621","9783834807625","0"
963,"KieÃŸling, Werner",0,"Multimedia-Kurs Datenbanksysteme",15,488,"","","","Multimedia-Kurs Datenbanksysteme","Springer-Verlag",NA,"2013-04-17","392","Computers","de","FOR_SALE","39.99","EUR","NOT_MATURE",NA,"9783662125519","2"
965,"Ullman, Jeffrey D.",0,"A first course in database systems",15,621,"","","","First Course in Database Systems, A: Pearson New International Edition","Pearson Higher Ed",NA,"2013-08-29","520","Computers","en","NOT_FOR_SALE",NA,NA,"NOT_MATURE",NA,"9781292038247","0"
968,"SchÃ¶ning, Harald",0,"XML und Datenbanken",15,635,"","","","XML und Datenbanken",NA,"Konzepte und Systeme ; [Oracle 9i, DB2, SQL Server 2000, Tamino, eXcelon]","2003","343",NA,"de","NOT_FOR_SALE",NA,NA,"NOT_MATURE","3446220089","9783446220089","2"
969,"TÃ_rker, Can",0,"SQL:1999 & SQL: 2003",15,642,"","","","Kollektionsunterstutzung fur SQL:1999",NA,NA,"2002","25",NA,"de","NOT_FOR_SALE",NA,NA,"NOT_MATURE",NA,NA,"0"
970,"Fagin, Ronald (Hrsg.)",0,"Reasoning about knowledge",16,291,"","","","Reasoning About Knowledge","MIT Press",NA,"2003","517","Business & Economics","en","NOT_FOR_SALE",NA,NA,"NOT_MATURE","0262562006","9780262562003","2"
971,"Krishnamurthy, Sandeep",0,"E-commerce management",18,697,"","","","E-commerce Management","South-Western Pub","Text And Cases","2006-07-01",NA,"Business & Economics","en","NOT_FOR_SALE",NA,NA,"NOT_MATURE","0324305893","9780324305890","0"
972,"Coulouris, Geoerge",0,"Distributed systems - concepts and designs",19,19,"f","","","Distributed Systems","Pearson Education","Concepts and Design","2005","927","Computers","en","NOT_FOR_SALE",NA,NA,"NOT_MATURE","0321263545","9780321263544","0"
973,"Alessi, Stephan M.",0,"Multimedia for learning",21,52,"","","","Multimedia for learning","Pearson College Division","methods and development","2001","580","Education","en","NOT_FOR_SALE",NA,NA,"NOT_MATURE","0205276911","9780205276912","0"
974,"Weidauer, Christian",0,"Multimediale Lehr- und Lernsysteme",21,58,"","","","Multimediale Lehr- und Lernsysteme","Spektrum Akademischer Verlag","Effiziente Aufgaben- und Animationserstellung","2002-06-06","275","Computers","de","NOT_FOR_SALE",NA,NA,"NOT_MATURE","3827413214","9783827413215","0"
975,"Chow, Randy",0,"Distributed operating systems & algorithms",24,2,"","","","Progress in Distributed Operating Systems and Distributed Systems Management","Springer Science & Business Media","European Workshop, Berlin, FRG, April 18/19, 1989, Proceedings","1990-05-22","205","Computers","en","NOT_FOR_SALE",NA,NA,"NOT_MATURE","3540526099","9783540526094","2"
978,"Beyer, Lothar (Hrsg.)",0,"Vom E-Business zur E-Society - New Economy im Wandel",25,225,"","","","Vom E-Business zur E-Society",NA,"New Economy im Wandel","2003","306","Electronic commerce","de","NOT_FOR_SALE",NA,NA,"NOT_MATURE","3879887373","9783879887378","2"
979,"Baldi, Pierre",0,"Modeling the Internet and the Web",25,279,"a","","","Modeling the Internet and the Web","John Wiley & Sons Inc","probabilistic methods and algorithms","2003-07-07","285","Computers","en","NOT_FOR_SALE",NA,NA,"NOT_MATURE","0470849061","9780470849064","0"
980,"Wilson, Robin J.",0,"Introduction to graph theory",51,276,"","","","Introduction to Graph Theory","Pearson",NA,"2010","184","Mathematics","en","NOT_FOR_SALE",NA,NA,"NOT_MATURE","027372889X","9780273728894","0"
981,"Sipser, Michael",0,"Introduction to the theory of computation",54,14,"","","","Introduction to the Theory of Computation","Cengage Learning",NA,"2012-06-27","504","Computers","en","NOT_FOR_SALE",NA,NA,"NOT_MATURE",NA,"9781285401065","0"
